draft_year,pick,player,season,season_index,ws
2014,5,Danté Exum,2015.0,1.0,-0.1
2014,4,Aaron Gordon,2015.0,1.0,1.0
2014,2,Jabari Parker,2015.0,1.0,1.3
2014,1,Andrew Wiggins,2015.0,1.0,2.1
2013,4,Cody Zeller,2015.0,2.0,3.8
2013,3,Otto Porter Jr.,2015.0,2.0,2.7
2011,50,Lavoy Allen,2015.0,4.0,2.8
2012,5,Thomas Robinson,2015.0,3.0,1.5
2012,12,Jeremy Lamb,2015.0,3.0,1.6
2014,38,Spencer Dinwiddie,2015.0,1.0,0.1
2014,36,Johnny O'Bryant,2015.0,1.0,-0.5
2014,35,Jarnell Stokes,2015.0,1.0,0.5
2014,45,Dwight Powell,2015.0,1.0,0.6
2014,44,Markel Brown,2015.0,1.0,0.5
2012,11,Meyers Leonard,2015.0,3.0,2.8
2012,1,Anthony Davis,2015.0,3.0,14.0
2013,52,Lorenzo Brown,2015.0,2.0,0.3
2013,50,James Ennis III,2015.0,2.0,1.9
2013,48,Ryan Kelly,2015.0,2.0,0.7
2013,8,Kentavious Caldwell-Pope,2015.0,2.0,2.8
2013,7,Ben McLemore,2015.0,2.0,2.5
2013,6,Nerlens Noel,2015.0,2.0,4.0
2013,5,Alex Len,2015.0,2.0,3.4
2012,8,Terrence Ross,2015.0,3.0,2.4
2012,17,Tyler Zeller,2015.0,3.0,6.5
2011,20,Donatas Motiejūnas,2015.0,4.0,4.7
2011,11,Klay Thompson,2015.0,4.0,8.8
2011,17,Iman Shumpert,2015.0,4.0,1.5
2014,49,Cameron Bairstow,2015.0,1.0,-0.1
2014,47,Russ Smith,2015.0,1.0,-0.1
2014,46,Jordan Clarkson,2015.0,1.0,2.4
2014,42,Nick Johnson,2015.0,1.0,-0.1
2014,56,Devyn Marble,2015.0,1.0,-0.1
2013,13,Kelly Olynyk,2015.0,2.0,3.6
2013,41,Jamaal Franklin,2015.0,2.0,0.0
2013,40,Grant Jerrett,2015.0,2.0,-0.1
2013,39,Jeff Withey,2015.0,2.0,0.8
2013,55,Joffrey Lauvergne,2015.0,2.0,0.1
2013,12,Steven Adams,2015.0,2.0,4.1
2013,11,Michael Carter-Williams,2015.0,2.0,0.8
2013,10,CJ McCollum,2015.0,2.0,1.8
2013,1,Anthony Bennett,2015.0,2.0,0.3
2012,7,Harrison Barnes,2015.0,3.0,6.7
2012,6,Damian Lillard,2015.0,3.0,10.6
2014,60,Cory Jefferson,2015.0,1.0,0.8
2012,4,Dion Waiters,2015.0,3.0,1.1
2012,3,Bradley Beal,2015.0,3.0,3.7
2012,2,Michael Kidd-Gilchrist,2015.0,3.0,3.8
2011,43,Malcolm Lee,2015.0,4.0,0.0
2011,41,Darius Morris,2015.0,4.0,-0.4
2013,17,Dennis Schröder,2015.0,2.0,2.5
2013,38,Nate Wolters,2015.0,2.0,-0.2
2013,18,Shane Larkin,2015.0,2.0,1.7
2013,36,Ray McCallum,2015.0,2.0,1.4
2013,35,Glen Rice Jr.,2015.0,2.0,-0.1
2013,34,Isaiah Canaan,2015.0,2.0,1.4
2013,46,Erick Green,2015.0,2.0,0.0
2013,16,Lucas Nogueira,2015.0,2.0,0.0
2013,44,Mike Muscala,2015.0,2.0,1.9
2011,24,Reggie Jackson,2015.0,4.0,4.9
2011,23,Nikola Mirotić,2015.0,4.0,5.7
2011,22,Kenneth Faried,2015.0,4.0,5.6
2011,19,Tobias Harris,2015.0,4.0,4.8
2011,28,Norris Cole,2015.0,4.0,1.4
2011,26,Jordan Hamilton,2015.0,4.0,0.1
2011,15,Kawhi Leonard,2015.0,4.0,8.6
2011,33,Kyle Singler,2015.0,4.0,2.0
2011,31,Bojan Bogdanović,2015.0,4.0,2.4
2013,21,Gorgui Dieng,2015.0,2.0,4.9
2013,29,Archie Goodwin,2015.0,2.0,0.2
2013,27,Rudy Gobert,2015.0,2.0,9.3
2013,26,Andre Roberson,2015.0,2.0,2.1
2013,9,Trey Burke,2015.0,2.0,2.4
2011,60,Isaiah Thomas,2015.0,4.0,6.1
2011,55,E'Twaun Moore,2015.0,4.0,0.8
2013,19,Sergey Karasev,2015.0,2.0,0.7
2013,20,Tony Snell,2015.0,2.0,2.4
2013,14,Shabazz Muhammad,2015.0,2.0,2.0
2015,17,Rashad Vaughn,2016.0,1.0,-0.8
2012,4,Dion Waiters,2016.0,4.0,2.1
2015,34,Anthony Brown,2016.0,1.0,-0.3
2015,23,Rondae Hollis-Jefferson,2016.0,1.0,1.2
2015,22,Bobby Portis,2016.0,1.0,1.5
2015,21,Justin Anderson,2016.0,1.0,1.1
2015,30,Kevon Looney,2016.0,1.0,0.1
2015,29,Chris McCullough,2016.0,1.0,0.3
2015,28,R.J. Hunter,2016.0,1.0,0.3
2015,27,Larry Nance Jr.,2016.0,1.0,2.2
2015,18,Sam Dekker,2016.0,1.0,0.0
2013,36,Ray McCallum,2016.0,3.0,0.3
2013,34,Isaiah Canaan,2016.0,3.0,1.4
2015,38,Darrun Hilliard,2016.0,1.0,0.5
2015,37,Richaun Holmes,2016.0,1.0,1.5
2015,25,Jarell Martin,2016.0,1.0,0.8
2015,20,Delon Wright,2016.0,1.0,0.6
2015,12,Trey Lyles,2016.0,1.0,2.3
2015,11,Myles Turner,2016.0,1.0,3.1
2015,10,Justise Winslow,2016.0,1.0,2.5
2013,27,Rudy Gobert,2016.0,3.0,6.4
2013,26,Andre Roberson,2016.0,3.0,3.4
2013,47,Raul Neto,2016.0,3.0,1.8
2013,16,Lucas Nogueira,2016.0,3.0,0.7
2013,15,Giannis Antetokounmpo,2016.0,3.0,7.1
2013,14,Shabazz Muhammad,2016.0,3.0,2.7
2013,31,Allen Crabbe,2016.0,3.0,4.3
2013,29,Archie Goodwin,2016.0,3.0,0.1
2013,13,Kelly Olynyk,2016.0,3.0,4.1
2013,46,Erick Green,2016.0,3.0,0.1
2015,46,Norman Powell,2016.0,1.0,1.6
2015,45,Marcus Thornton,2016.0,1.0,1.7
2015,43,Joe Young,2016.0,1.0,-0.1
2015,16,Terry Rozier,2016.0,1.0,-0.3
2015,56,Branden Dawson,2016.0,1.0,0.0
2015,13,Devin Booker,2016.0,1.0,1.9
2015,41,Pat Connaughton,2016.0,1.0,-0.2
2015,40,Josh Richardson,2016.0,1.0,2.5
2013,44,Mike Muscala,2016.0,3.0,1.6
2013,39,Jeff Withey,2016.0,3.0,2.3
2013,12,Steven Adams,2016.0,3.0,6.5
2013,11,Michael Carter-Williams,2016.0,3.0,1.2
2013,10,CJ McCollum,2016.0,3.0,6.0
2013,17,Dennis Schröder,2016.0,3.0,2.2
2013,52,Lorenzo Brown,2016.0,3.0,-0.2
2015,6,Willie Cauley-Stein,2016.0,1.0,3.8
2015,5,Mario Hezonja,2016.0,1.0,0.9
2015,36,Rakeem Christmas,2016.0,1.0,0.0
2015,3,Jahlil Okafor,2016.0,1.0,1.2
2015,2,D'Angelo Russell,2016.0,1.0,0.0
2015,9,Frank Kaminsky,2016.0,1.0,3.3
2013,50,James Ennis III,2016.0,3.0,0.9
2013,48,Ryan Kelly,2016.0,3.0,0.1
2013,8,Kentavious Caldwell-Pope,2016.0,3.0,5.3
2013,7,Ben McLemore,2016.0,3.0,0.3
2013,6,Nerlens Noel,2016.0,3.0,3.0
2014,4,Aaron Gordon,2016.0,2.0,5.4
2014,60,Cory Jefferson,2016.0,2.0,0.1
2012,3,Bradley Beal,2016.0,4.0,2.7
2012,2,Michael Kidd-Gilchrist,2016.0,4.0,0.6
2012,1,Anthony Davis,2016.0,4.0,7.2
2012,8,Terrence Ross,2016.0,4.0,3.6
2014,56,Devyn Marble,2016.0,2.0,-0.1
2015,8,Stanley Johnson,2016.0,1.0,0.6
2015,7,Emmanuel Mudiay,2016.0,1.0,-2.1
2014,48,Lamar Patterson,2016.0,2.0,0.2
2014,47,Russ Smith,2016.0,2.0,-0.1
2014,46,Jordan Clarkson,2016.0,2.0,2.1
2014,45,Dwight Powell,2016.0,2.0,3.1
2015,4,Kristaps Porziņģis,2016.0,1.0,4.4
2014,44,Markel Brown,2016.0,2.0,0.6
2014,43,Edy Tavares,2016.0,2.0,0.2
2015,1,Karl-Anthony Towns,2016.0,1.0,8.3
2014,2,Jabari Parker,2016.0,2.0,3.6
2014,1,Andrew Wiggins,2016.0,2.0,4.1
2013,3,Otto Porter Jr.,2016.0,3.0,5.6
2013,2,Victor Oladipo,2016.0,3.0,4.9
2013,9,Trey Burke,2016.0,3.0,2.1
2013,55,Joffrey Lauvergne,2016.0,3.0,2.3
2014,9,Noah Vonleh,2016.0,2.0,1.2
2014,8,Nik Stauskas,2016.0,2.0,0.5
2014,58,Jordan McRae,2016.0,2.0,0.4
2012,7,Harrison Barnes,2016.0,4.0,4.9
2012,6,Damian Lillard,2016.0,4.0,9.2
2012,5,Thomas Robinson,2016.0,4.0,0.6
2012,12,Jeremy Lamb,2016.0,4.0,2.7
2014,51,Thanasis Antetokounmpo,2016.0,2.0,0.0
2014,49,Cameron Bairstow,2016.0,2.0,0.0
2014,7,Julius Randle,2016.0,2.0,1.6
2014,6,Marcus Smart,2016.0,2.0,2.9
2013,5,Alex Len,2016.0,3.0,1.3
2013,4,Cody Zeller,2016.0,3.0,6.3
2014,11,Doug McDermott,2016.0,2.0,2.8
2014,10,Elfrid Payton,2016.0,2.0,2.2
2014,35,Jarnell Stokes,2016.0,2.0,0.1
2012,11,Meyers Leonard,2016.0,4.0,2.2
2012,10,Austin Rivers,2016.0,4.0,1.9
2012,9,Andre Drummond,2016.0,4.0,7.4
2012,17,Tyler Zeller,2016.0,4.0,1.7
2014,33,Joe Harris,2016.0,2.0,0.0
2014,32,K.J. McDaniels,2016.0,2.0,0.2
2014,41,Nikola Jokić,2016.0,2.0,6.7
2014,40,Glenn Robinson III,2016.0,2.0,0.8
2012,48,Kostas Papanikolaou,2016.0,4.0,-0.1
2012,43,Mike Scott,2016.0,4.0,3.2
2013,1,Anthony Bennett,2016.0,3.0,0.1
2012,60,Robert Sacre,2016.0,4.0,0.3
2014,17,James Young,2016.0,2.0,0.1
2014,16,Jusuf Nurkić,2016.0,2.0,0.4
2014,30,Kyle Anderson,2016.0,2.0,3.5
2014,39,Jerami Grant,2016.0,2.0,2.1
2012,15,Maurice Harkless,2016.0,4.0,2.9
2012,14,John Henson,2016.0,4.0,2.3
2012,13,Kendall Marshall,2016.0,4.0,-0.5
2012,21,Jared Sullinger,2016.0,4.0,4.8
2014,26,P.J. Hairston,2016.0,2.0,0.6
2014,25,Clint Capela,2016.0,2.0,4.4
2014,38,Spencer Dinwiddie,2016.0,2.0,0.1
2014,36,Johnny O'Bryant,2016.0,2.0,0.3
2014,15,Adreian Payne,2016.0,2.0,-0.5
2014,14,T.J. Warren,2016.0,2.0,2.2
2012,40,Will Barton,2016.0,4.0,4.3
2012,39,Khris Middleton,2016.0,4.0,6.1
2012,49,Kyle O'Quinn,2016.0,4.0,1.6
2014,13,Zach LaVine,2016.0,2.0,2.6
2014,20,Bruno Caboclo,2016.0,2.0,-0.3
2014,19,Gary Harris,2016.0,2.0,4.0
2014,34,Cleanthony Early,2016.0,2.0,-0.2
2012,20,Evan Fournier,2016.0,4.0,5.7
2012,19,Andrew Nicholson,2016.0,4.0,1.6
2012,18,Terrence Jones,2016.0,4.0,1.5
2012,25,Tony Wroten,2016.0,4.0,-0.8
2012,24,Jared Cunningham,2016.0,4.0,0.1
2012,23,John Jenkins,2016.0,4.0,0.2
2014,23,Rodney Hood,2016.0,2.0,6.0
2014,22,Jordan Adams,2016.0,2.0,0.0
2014,21,Mitch McGary,2016.0,2.0,0.0
2014,31,Damien Inglis,2016.0,2.0,-0.1
2014,29,Josh Huestis,2016.0,2.0,0.0
2014,28,C.J. Wilcox,2016.0,2.0,0.3
2012,30,Festus Ezeli,2016.0,4.0,2.7
2012,26,Miles Plumlee,2016.0,4.0,2.2
2012,37,Quincy Acy,2016.0,4.0,2.5
2012,36,Orlando Johnson,2016.0,4.0,-0.2
2012,35,Draymond Green,2016.0,4.0,11.1
2012,34,Jae Crowder,2016.0,4.0,7.3
2014,18,Tyler Ennis,2016.0,2.0,0.4
2014,24,Shabazz Napier,2016.0,2.0,0.1
2015,33,Jordan Mickey,2016.0,1.0,0.1
2015,32,Montrezl Harrell,2016.0,1.0,0.9
2015,24,Tyus Jones,2016.0,1.0,0.3
2015,15,Kelly Oubre Jr.,2016.0,1.0,0.4
2015,14,Cameron Payne,2016.0,1.0,1.4
2013,23,Solomon Hill,2016.0,3.0,2.1
2013,22,Mason Plumlee,2016.0,3.0,6.1
2013,21,Gorgui Dieng,2016.0,3.0,5.9
2013,20,Tony Snell,2016.0,3.0,0.4
2013,19,Sergey Karasev,2016.0,3.0,0.3
2013,18,Shane Larkin,2016.0,3.0,1.4
2013,25,Reggie Bullock,2016.0,3.0,1.2
2013,24,Tim Hardaway Jr.,2016.0,3.0,1.9
2015,19,Jerian Grant,2016.0,1.0,0.8
2015,19,Jerian Grant,2017.0,2.0,2.5
2015,18,Sam Dekker,2017.0,2.0,3.1
2013,23,Solomon Hill,2017.0,4.0,2.7
2013,24,Tim Hardaway Jr.,2017.0,4.0,4.8
2013,25,Reggie Bullock,2017.0,4.0,1.0
2013,26,Andre Roberson,2017.0,4.0,4.2
2013,20,Tony Snell,2017.0,4.0,3.4
2013,21,Gorgui Dieng,2017.0,4.0,5.7
2013,39,Jeff Withey,2017.0,4.0,1.8
2013,32,Álex Abrines,2017.0,4.0,2.1
2015,13,Devin Booker,2017.0,2.0,2.0
2015,14,Cameron Payne,2017.0,2.0,-0.3
2015,23,Rondae Hollis-Jefferson,2017.0,2.0,2.6
2015,24,Tyus Jones,2017.0,2.0,1.5
2015,30,Kevon Looney,2017.0,2.0,1.4
2015,32,Montrezl Harrell,2017.0,2.0,4.1
2015,33,Jordan Mickey,2017.0,2.0,0.1
2015,34,Anthony Brown,2017.0,2.0,0.0
2016,31,Deyonta Davis,2017.0,1.0,0.5
2014,24,Shabazz Napier,2017.0,3.0,0.6
2014,18,Tyler Ennis,2017.0,3.0,0.4
2016,24,Timothé Luwawu-Cabarrot,2017.0,1.0,0.8
2016,36,Malcolm Brogdon,2017.0,1.0,4.1
2016,37,Chinanu Onuaku,2017.0,1.0,0.1
2014,30,Kyle Anderson,2017.0,3.0,2.7
2014,32,K.J. McDaniels,2017.0,3.0,0.5
2014,20,Bruno Caboclo,2017.0,3.0,0.1
2016,19,Malik Beasley,2017.0,1.0,0.2
2016,30,Damian Jones,2017.0,1.0,0.0
2014,19,Gary Harris,2017.0,3.0,4.6
2014,12,Dario Šarić,2017.0,3.0,1.0
2014,13,Zach LaVine,2017.0,3.0,3.0
2014,23,Rodney Hood,2017.0,3.0,2.6
2016,28,Skal Labissière,2017.0,1.0,1.3
2016,29,Dejounte Murray,2017.0,1.0,0.0
2014,15,Adreian Payne,2017.0,3.0,0.2
2014,16,Jusuf Nurkić,2017.0,3.0,2.0
2014,36,Johnny O'Bryant,2017.0,3.0,0.1
2014,25,Clint Capela,2017.0,3.0,5.9
2014,28,C.J. Wilcox,2017.0,3.0,-0.2
2016,25,Brice Johnson,2017.0,1.0,0.0
2016,27,Pascal Siakam,2017.0,1.0,1.6
2014,29,Josh Huestis,2017.0,3.0,0.2
2014,17,James Young,2017.0,3.0,0.3
2013,1,Anthony Bennett,2017.0,4.0,0.5
2016,32,Ivica Zubac,2017.0,1.0,1.1
2016,33,Cheick Diallo,2017.0,1.0,0.5
2016,34,Tyler Ulis,2017.0,1.0,0.7
2016,42,Isaiah Whitehead,2017.0,1.0,-0.8
2016,45,Demetrius Jackson,2017.0,1.0,0.1
2016,46,A.J. Hammons,2017.0,1.0,0.0
2016,47,Jake Layman,2017.0,1.0,-0.3
2014,10,Elfrid Payton,2017.0,3.0,4.4
2014,40,Glenn Robinson III,2017.0,3.0,2.5
2014,33,Joe Harris,2017.0,3.0,0.8
2014,45,Dwight Powell,2017.0,3.0,4.6
2016,20,Caris LeVert,2017.0,1.0,1.8
2016,21,DeAndre' Bembry,2017.0,1.0,0.3
2016,22,Malachi Richardson,2017.0,1.0,0.1
2014,35,Jarnell Stokes,2017.0,3.0,0.1
2014,11,Doug McDermott,2017.0,3.0,2.6
2014,4,Aaron Gordon,2017.0,3.0,3.7
2014,5,Danté Exum,2017.0,3.0,1.2
2014,6,Marcus Smart,2017.0,3.0,3.2
2016,48,Paul Zipser,2017.0,1.0,0.5
2014,14,T.J. Warren,2017.0,3.0,4.1
2016,52,Joel Bolomboy,2017.0,1.0,0.2
2016,54,Kay Felder,2017.0,1.0,0.1
2014,7,Julius Randle,2017.0,3.0,3.5
2014,8,Nik Stauskas,2017.0,3.0,1.4
2014,55,Semaj Christon,2017.0,3.0,0.1
2014,38,Spencer Dinwiddie,2017.0,3.0,2.8
2014,39,Jerami Grant,2017.0,3.0,2.9
2014,58,Jordan McRae,2017.0,3.0,0.2
2016,13,Georgios Papagiannis,2017.0,1.0,0.4
2016,14,Denzel Valentine,2017.0,1.0,0.6
2016,15,Juancho Hernangómez,2017.0,1.0,1.8
2016,17,Wade Baldwin,2017.0,1.0,-0.3
2016,18,Henry Ellenson,2017.0,1.0,-0.2
2014,9,Noah Vonleh,2017.0,3.0,1.8
2013,9,Trey Burke,2017.0,4.0,0.5
2013,2,Victor Oladipo,2017.0,4.0,4.0
2013,3,Otto Porter Jr.,2017.0,4.0,9.4
2013,4,Cody Zeller,2017.0,4.0,5.6
2016,38,Patrick McCaw,2017.0,1.0,1.7
2016,40,Diamond Stone,2017.0,1.0,-0.1
2016,41,Stephen Zimmerman,2017.0,1.0,0.0
2015,1,Karl-Anthony Towns,2017.0,2.0,12.7
2015,2,D'Angelo Russell,2017.0,2.0,1.3
2014,41,Nikola Jokić,2017.0,3.0,9.7
2014,43,Edy Tavares,2017.0,3.0,0.1
2016,5,Kris Dunn,2017.0,1.0,0.1
2016,6,Buddy Hield,2017.0,1.0,1.3
2014,46,Jordan Clarkson,2017.0,3.0,1.2
2014,48,Lamar Patterson,2017.0,3.0,-0.1
2015,7,Emmanuel Mudiay,2017.0,2.0,0.2
2016,4,Dragan Bender,2017.0,1.0,-0.3
2015,41,Pat Connaughton,2017.0,2.0,0.6
2015,43,Joe Young,2017.0,2.0,-0.1
2016,9,Jakob Poeltl,2017.0,1.0,1.6
2016,10,Thon Maker,2017.0,1.0,1.3
2016,11,Domantas Sabonis,2017.0,1.0,0.8
2016,12,Taurean Prince,2017.0,1.0,1.1
2014,2,Jabari Parker,2017.0,3.0,4.0
2014,3,Joel Embiid,2017.0,3.0,1.9
2013,5,Alex Len,2017.0,4.0,3.0
2013,6,Nerlens Noel,2017.0,4.0,4.0
2013,7,Ben McLemore,2017.0,4.0,0.4
2013,8,Kentavious Caldwell-Pope,2017.0,4.0,4.5
2016,49,Michael Gbinije,2017.0,1.0,-0.1
2016,50,Georges Niang,2017.0,1.0,-0.3
2016,51,Ben Bentil,2017.0,1.0,-0.1
2013,48,Ryan Kelly,2017.0,4.0,0.1
2015,9,Frank Kaminsky,2017.0,2.0,2.3
2015,10,Justise Winslow,2017.0,2.0,-0.1
2015,3,Jahlil Okafor,2017.0,2.0,1.2
2015,4,Kristaps Porziņģis,2017.0,2.0,4.5
2015,12,Trey Lyles,2017.0,2.0,0.8
2015,35,Willy Hernangómez,2017.0,2.0,3.4
2016,7,Jamal Murray,2017.0,1.0,1.3
2016,8,Marquese Chriss,2017.0,1.0,1.8
2015,5,Mario Hezonja,2017.0,2.0,-0.7
2015,6,Willie Cauley-Stein,2017.0,2.0,2.9
2013,50,James Ennis III,2017.0,4.0,3.1
2013,55,Joffrey Lauvergne,2017.0,4.0,1.5
2013,17,Dennis Schröder,2017.0,4.0,3.7
2013,10,CJ McCollum,2017.0,4.0,7.6
2013,11,Michael Carter-Williams,2017.0,4.0,0.2
2013,12,Steven Adams,2017.0,4.0,6.5
2014,1,Andrew Wiggins,2017.0,3.0,4.2
2013,42,Pierre Jackson,2017.0,4.0,0.0
2013,44,Mike Muscala,2017.0,4.0,3.4
2015,8,Stanley Johnson,2017.0,2.0,0.4
2016,2,Brandon Ingram,2017.0,1.0,-0.3
2016,3,Jaylen Brown,2017.0,1.0,1.5
2015,15,Kelly Oubre Jr.,2017.0,2.0,2.0
2015,16,Terry Rozier,2017.0,2.0,1.4
2015,44,Andrew Harrison,2017.0,2.0,1.6
2015,45,Marcus Thornton,2017.0,2.0,0.5
2015,46,Norman Powell,2017.0,2.0,2.8
2013,13,Kelly Olynyk,2017.0,4.0,4.1
2013,29,Archie Goodwin,2017.0,4.0,0.7
2013,31,Allen Crabbe,2017.0,4.0,4.2
2013,22,Mason Plumlee,2017.0,4.0,6.0
2013,14,Shabazz Muhammad,2017.0,4.0,2.7
2013,15,Giannis Antetokounmpo,2017.0,4.0,12.4
2013,16,Lucas Nogueira,2017.0,4.0,3.7
2013,47,Raul Neto,2017.0,4.0,0.7
2013,27,Rudy Gobert,2017.0,4.0,14.3
2015,11,Myles Turner,2017.0,2.0,8.0
2015,20,Delon Wright,2017.0,2.0,1.1
2015,36,Rakeem Christmas,2017.0,2.0,0.5
2015,37,Richaun Holmes,2017.0,2.0,3.8
2015,38,Darrun Hilliard,2017.0,2.0,-0.2
2015,40,Josh Richardson,2017.0,2.0,2.2
2013,34,Isaiah Canaan,2017.0,4.0,0.5
2015,27,Larry Nance Jr.,2017.0,2.0,3.5
2015,28,R.J. Hunter,2017.0,2.0,0.0
2015,29,Chris McCullough,2017.0,2.0,0.1
2015,21,Justin Anderson,2017.0,2.0,1.9
2015,22,Bobby Portis,2017.0,2.0,2.4
2015,25,Jarell Martin,2017.0,2.0,0.6
2015,17,Rashad Vaughn,2017.0,2.0,0.0
2015,19,Jerian Grant,2018.0,3.0,3.3
2015,18,Sam Dekker,2018.0,3.0,1.2
2015,17,Rashad Vaughn,2018.0,3.0,0.2
2015,35,Willy Hernangómez,2018.0,3.0,1.8
2015,34,Anthony Brown,2018.0,3.0,0.0
2015,33,Jordan Mickey,2018.0,3.0,0.3
2015,32,Montrezl Harrell,2018.0,3.0,5.5
2015,31,Cedi Osman,2018.0,3.0,0.9
2015,30,Kevon Looney,2018.0,3.0,2.8
2017,48,Sindarius Thornwell,2018.0,1.0,1.0
2017,47,Ike Anigbogu,2018.0,1.0,0.1
2017,27,Kyle Kuzma,2018.0,1.0,3.8
2017,26,Caleb Swanigan,2018.0,1.0,0.0
2017,24,Tyler Lydon,2018.0,1.0,0.0
2017,33,Wes Iwundu,2018.0,1.0,0.7
2017,37,Semi Ojeleye,2018.0,1.0,1.2
2017,35,Ivan Rabb,2018.0,1.0,1.2
2015,16,Terry Rozier,2018.0,3.0,5.6
2015,15,Kelly Oubre Jr.,2018.0,3.0,3.7
2015,14,Cameron Payne,2018.0,3.0,0.8
2015,13,Devin Booker,2018.0,3.0,2.4
2015,40,Josh Richardson,2018.0,3.0,5.4
2015,38,Darrun Hilliard,2018.0,3.0,0.0
2015,37,Richaun Holmes,2018.0,3.0,2.8
2015,12,Trey Lyles,2018.0,3.0,3.9
2017,22,Jarrett Allen,2018.0,1.0,4.2
2017,21,Terrance Ferguson,2018.0,1.0,1.2
2017,19,John Collins,2018.0,1.0,5.4
2017,28,Tony Bradley,2018.0,1.0,0.0
2017,42,Thomas Bryant,2018.0,1.0,0.1
2017,41,Tyler Dorsey,2018.0,1.0,0.4
2017,40,Dwayne Bacon,2018.0,1.0,-0.1
2017,39,Jawun Evans,2018.0,1.0,-0.2
2015,11,Myles Turner,2018.0,3.0,4.7
2015,10,Justise Winslow,2018.0,3.0,2.6
2015,9,Frank Kaminsky,2018.0,3.0,3.6
2015,8,Stanley Johnson,2018.0,3.0,1.8
2015,48,Dakari Johnson,2018.0,3.0,0.6
2015,46,Norman Powell,2018.0,3.0,0.6
2015,44,Andrew Harrison,2018.0,3.0,1.7
2015,43,Joe Young,2018.0,3.0,0.5
2015,41,Pat Connaughton,2018.0,3.0,2.5
2016,4,Dragan Bender,2018.0,2.0,0.1
2017,46,Sterling Brown,2018.0,1.0,0.7
2017,45,Dillon Brooks,2018.0,1.0,1.2
2017,44,Damyean Dotson,2018.0,1.0,0.6
2017,54,Alec Peters,2018.0,1.0,0.3
2017,53,Kadeem Allen,2018.0,1.0,-0.1
2017,18,T.J. Leaf,2018.0,1.0,0.8
2017,17,D.J. Wilson,2018.0,1.0,0.1
2017,16,Justin Patton,2018.0,1.0,0.0
2017,15,Justin Jackson,2018.0,1.0,1.0
2017,23,OG Anunoby,2018.0,1.0,3.0
2016,3,Jaylen Brown,2018.0,2.0,4.5
2016,2,Brandon Ingram,2018.0,2.0,2.8
2016,1,Ben Simmons,2018.0,2.0,9.2
2015,7,Emmanuel Mudiay,2018.0,3.0,0.0
2015,6,Willie Cauley-Stein,2018.0,3.0,3.9
2017,13,Donovan Mitchell,2018.0,1.0,5.2
2017,12,Luke Kennard,2018.0,1.0,2.6
2017,52,Edmond Sumner,2018.0,1.0,0.0
2017,51,Monte Morris,2018.0,1.0,0.2
2017,9,Dennis Smith Jr.,2018.0,1.0,-0.7
2017,8,Frank Ntilikina,2018.0,1.0,-0.9
2017,7,Lauri Markkanen,2018.0,1.0,3.3
2017,14,Bam Adebayo,2018.0,1.0,4.2
2017,56,Jabari Bird,2018.0,1.0,0.2
2015,5,Mario Hezonja,2018.0,3.0,2.3
2015,4,Kristaps Porziņģis,2018.0,3.0,3.2
2016,8,Marquese Chriss,2018.0,2.0,0.7
2016,7,Jamal Murray,2018.0,2.0,5.5
2016,6,Buddy Hield,2018.0,2.0,2.8
2016,5,Kris Dunn,2018.0,2.0,0.9
2015,3,Jahlil Okafor,2018.0,3.0,0.6
2017,5,De'Aaron Fox,2018.0,1.0,-0.6
2017,4,Josh Jackson,2018.0,1.0,-0.7
2017,3,Jayson Tatum,2018.0,1.0,7.1
2017,11,Malik Monk,2018.0,1.0,0.0
2017,10,Zach Collins,2018.0,1.0,0.6
2017,1,Markelle Fultz,2018.0,1.0,0.2
2016,60,Tyrone Wallace,2018.0,2.0,0.7
2016,58,Abdel Nader,2018.0,2.0,-0.1
2016,56,Daniel Hamilton,2018.0,2.0,0.1
2017,6,Jonathan Isaac,2018.0,1.0,0.2
2015,2,D'Angelo Russell,2018.0,3.0,0.4
2015,1,Karl-Anthony Towns,2018.0,3.0,14.0
2016,12,Taurean Prince,2018.0,2.0,2.0
2016,11,Domantas Sabonis,2018.0,2.0,4.7
2016,10,Thon Maker,2018.0,2.0,1.5
2016,9,Jakob Poeltl,2018.0,2.0,5.6
2014,7,Julius Randle,2018.0,4.0,6.6
2014,6,Marcus Smart,2018.0,4.0,1.9
2016,55,Marcus Paige,2018.0,2.0,0.0
2016,54,Kay Felder,2018.0,2.0,-0.5
2016,52,Joel Bolomboy,2018.0,2.0,0.1
2016,50,Georges Niang,2018.0,2.0,0.0
2016,48,Paul Zipser,2018.0,2.0,-0.6
2016,47,Jake Layman,2018.0,2.0,-0.1
2017,2,Lonzo Ball,2018.0,1.0,2.0
2014,46,Jordan Clarkson,2018.0,4.0,3.0
2014,45,Dwight Powell,2018.0,4.0,6.6
2014,44,Markel Brown,2018.0,4.0,0.0
2014,41,Nikola Jokić,2018.0,4.0,10.7
2014,40,Glenn Robinson III,2018.0,4.0,0.6
2016,17,Wade Baldwin,2018.0,2.0,0.3
2016,16,Guerschon Yabusele,2018.0,2.0,0.6
2016,15,Juancho Hernangómez,2018.0,2.0,0.4
2014,15,Adreian Payne,2018.0,4.0,0.2
2014,14,T.J. Warren,2018.0,4.0,3.4
2014,13,Zach LaVine,2018.0,4.0,0.3
2014,12,Dario Šarić,2018.0,4.0,6.6
2014,11,Doug McDermott,2018.0,4.0,2.3
2016,45,Demetrius Jackson,2018.0,2.0,-0.1
