draft_year,pick,player,Rd,Tm,College,ws_career,ws_first4,n_seasons_first4,first_season,pos,age_at_draft,matched
2020,44,Marko Simonovic,3,CHI,,0.0,0.0,2,2022.0,C,21.0,True
2020,45,Jordan Nwora,3,MIL,Louisville,3.0,3.0,4,2021.0,SF,22.0,True
2020,46,CJ Elleby,3,POR,Washington State,0.5,0.5,2,2021.0,SF,20.0,True
2020,47,Yam Madar,3,BOS,,,0.0,0,,,,False
2020,48,Nico Mannion,3,GSW,Arizona,0.2,0.2,1,2021.0,PG,19.0,True
2020,49,Isaiah Joe,3,PHI,Arkansas,19.0,8.3,4,2021.0,SG,21.0,True
2020,50,Skylar Mays,3,ATL,LSU,2.1,2.2,4,2021.0,SG,23.0,True
2020,51,Justinian Jessup,3,GSW,Boise State,,0.0,0,,,,False
2020,52,KJ Martin,3,SAC,,12.4,11.1,4,2021.0,SF,20.0,True
2020,53,Cassius Winston,3,OKC,Michigan State,0.1,0.1,2,2021.0,PG,22.0,True
2020,54,Cassius Stanley,3,IND,Duke,0.0,0.0,2,2021.0,SG,21.0,True
2020,55,Jay Scrubb,3,BRK,John A. Logan College,-0.1,0.0,3,2021.0,SG,20.0,True
2020,56,Grant Riller,3,CHO,College of Charleston,0.1,0.1,1,2021.0,PG,23.0,True
2020,57,Reggie Perry,3,LAC,Mississippi State,0.4,0.4,2,2021.0,PF,20.0,True
2020,58,Paul Reed,3,PHI,DePaul,15.9,9.799999999999999,4,2021.0,PF,21.0,True
2020,59,Jalen Harris,3,TOR,Nevada,0.3,0.3,1,2021.0,SG,22.0,True
2020,60,Sam Merrill,3,NOP,Utah State University,10.5,3.5,4,2021.0,SG,24.0,True
